"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target","target(t+1)","target(t+2)","target(t+3)"
0.14488188976377953,0.1584745702269696,0.1897201069356228,0.192442879533082,0.1675515055467512,0.23478653982231307,0.09836309800927392,0.1677539069917868,0.08363606804882175,0.004018367227847565,0.9055,0.2288834487175991,0.10577991428765783,0.11530350785696475,0.11387496882156874,0.11376159270764827
0.14645669291338584,0.13600346148268425,0.17729670370676387,0.1858335677609022,0.09504754358161652,0.2019419765704851,0.059535559321402656,0.25272028020930437,0.11153349147420354,0.011132530507944651,0.063,0.20155396083583643,0.11530350785696475,0.11387496882156874,0.11376159270764827,0.1313802408108661
0.14803149606299212,0.12435186351868283,0.16712289333891278,0.17987034867365503,0.11002377179080827,0.20182404277065807,0.08089536117991024,0.3258030897019865,0.15247086563253767,0.034841568106125424,0.7995,0.222880633220456,0.11387496882156874,0.11376159270764827,0.1313802408108661,0.14258180086619351
0.14960629921259844,0.11608329430448203,0.157759362864126,0.17403696639390637,0.42967511885895404,0.2214010535419451,0.07823236931786441,0.36578945765015103,0.1811680856445456,0.0488307390954792,0.46,0.2205839424516713,0.11376159270764827,0.1313802408108661,0.14258180086619351,0.14305798054465893
0.15118110236220472,0.1105320840931083,0.14927274714203076,0.16838906526772662,0.45800316957210774,0.23478653982231307,0.11976014450920876,0.39334165650529485,0.20798649179329326,0.06327706989709866,0.609,0.22473093332128416,0.1313802408108661,0.14258180086619351,0.14305798054465893,0.15695789211129005
0.15275590551181104,0.11298792998105234,0.1435688031579592,0.1637149401977846,0.5572503961965135,0.24139083261262675,0.1455706810182685,0.4283947162106967,0.2481828625475662,0.09433008096653153,0.622,0.23478471650575272,0.14258180086619351,0.14305798054465893,0.15695789211129005,0.14439581868891851
0.15433070866141732,0.11854151758437977,0.13966133498943162,0.15969309051789402,0.5621236133122028,0.25774431952197496,0.13173429672805825,0.44201149563737613,0.2752390901663996,0.11438193002140416,0.907,0.2565663647780019,0.14305798054465893,0.15695789211129005,0.14439581868891851,0.13380648964876077
0.15590551181102363,0.1224095342926903,0.13617766452813176,0.1558258084659779,0.568581616481775,0.24321880650994573,0.1298161976945567,0.4444652219093746,0.29339328998606123,0.1269952346151542,0.7525,0.2685464236099509,0.15695789211129005,0.14439581868891851,0.13380648964876077,0.13811478197773286
0.15748031496062992,0.12984601632317333,0.13458375868585393,0.15270663373345714,0.6152139461172741,0.24823099300259452,0.15348516732155162,0.46156008376251795,0.324580046300608,0.15502038466179127,1,0.3177980208946725,0.14439581868891851,0.13380648964876077,0.13811478197773286,0.1346681481145552
0.15905511811023623,0.13041421300005465,0.1317344520882033,0.14912993882213282,0.5141442155309033,0.242373614277852,0.13434142162796328,0.4500690372373467,0.33094171015648316,0.15869665996636712,0.16699999999999998,0.3012564191096576,0.13380648964876077,0.13811478197773286,0.1346681481145552,0.1370036960613137
