NUM,EMA_5,EMA_10,EMA_15,ROC_5,ROC_10,ROC_15,FORCE_5,FORCE_10,FORCE_15,MFM,ACDL,TARGET
110,590.655,597.269,601.424,-3.383,-4.875,-7.191,-16958350.924,-13169088.580,-11115282.569,-0.763,3255016.375,576.710
111,586.007,593.531,598.335,-2.527,-5.981,-8.470,-14930750.479,-12752081.491,-11085315.946,0.013,3295892.851,569.990
112,580.668,589.251,594.792,-3.768,-5.122,-6.591,-16257124.213,-13871679.707,-12063385.413,-0.616,1561479.631,569.560
113,576.965,585.671,591.638,-3.753,-5.198,-6.831,-11412330.752,-11662782.275,-10770805.215,0.814,4823449.193,557.100
114,570.343,580.476,587.321,-3.998,-8.606,-8.495,-23393844.341,-18152616.683,-15344063.503,-0.371,3412812.162,561.360
115,567.349,577.000,584.076,-2.662,-6.537,-7.980,-11478283.888,-12606170.555,-11881950.938,-0.806,1075207.181,561.060
116,565.253,574.102,581.199,-1.567,-5.172,-8.533,-7982474.258,-10494295.000,-10520563.946,-0.680,-1170730.819,576.500
117,569.002,574.538,580.611,1.218,-2.669,-4.038,10232472.681,-102174.716,-3372697.632,0.388,1132.569,577.320
118,571.775,575.044,580.200,3.630,-2.442,-3.907,7337479.021,197764.632,-2757673.966,0.432,815542.763,582.160
119,575.236,576.338,580.445,3.705,0.321,-4.495,7821730.600,1760031.746,-1314185.500,0.944,2530905.316,586.890
120,579.121,578.256,581.251,4.604,1.765,-2.286,8522299.047,3244287.054,90517.180,0.687,3972581.543,579.740
121,579.327,578.526,581.062,0.562,1.711,-2.015,-1133601.819,-1062929.419,-2476472.911,-0.870,1485900.319,575.360
122,578.005,577.950,580.349,-0.339,1.018,-2.862,-3995343.146,-2636728.761,-3381767.022,-0.874,-452408.222,581.730
123,579.247,578.638,580.522,-0.074,4.421,-1.697,744680.923,-298281.885,-1680955.012,0.964,1094886.967,581.840
124,580.111,579.220,580.686,-0.860,3.648,0.265,548611.365,-215599.315,-1451276.604,-0.488,400996.723,586.760
125,582.327,580.591,581.446,1.211,4.581,1.743,3697212.310,1640766.779,-20565.254,0.564,1546419.418,591.800
126,585.485,582.629,582.740,2.857,2.654,3.826,6855095.087,3737147.481,1628362.983,-0.054,1404173.213,587.680
127,586.217,583.547,583.357,1.023,1.794,3.181,1748114.711,1518421.386,366586.855,-0.213,966377.151,569.090
128,580.508,580.919,581.574,-2.191,-2.245,2.152,-36313188.969,-19200527.289,-13733711.043,-0.569,-2472788.006,574.180
129,578.398,579.693,580.650,-2.144,-2.166,2.284,-19681432.763,-13240053.300,-10319237.206,0.726,-534854.766,580.000
130,578.932,579.749,580.569,-1.994,0.045,3.376,-8208923.675,-8153480.973,-7187320.743,0.802,1494650.777,578.160
131,578.675,579.460,580.267,-1.620,0.487,0.288,-6639532.130,-7307529.713,-6726499.280,-0.971,-352217.749,577.370
132,578.240,579.080,579.905,1.455,-0.749,0.009,-4915728.680,-6245819.179,-6069202.093,0.714,974156.855,570.610
133,575.697,577.540,578.743,-0.622,-1.930,-1.984,-7977078.507,-7673811.721,-7073024.101,-0.423,92350.485,576.280
134,575.891,577.311,578.435,-0.641,-1.786,-1.808,-1402641.398,-4142894.532,-4720616.986,0.549,1229099.829,578.510
135,576.764,577.529,578.445,0.061,-2.246,-0.212,3120747.225,-1177363.804,-2609599.304,0.744,5289766.608,530.700
136,561.409,569.015,572.477,-8.083,-9.696,-7.762,-221829875.693,-123096228.845,-86249789.582,-0.918,-7614037.555,526.840
137,549.886,561.347,566.772,-7.671,-7.424,-9.436,-154372784.976,-104253024.244,-77900891.327,0.811,-3527612.061,521.530
138,540.434,554.107,561.117,-9.501,-9.170,-10.365,-107668339.134,-87890555.736,-69945710.842,-0.874,-5873969.215,525.730
139,535.533,548.948,556.693,-9.123,-9.357,-10.401,-67496068.756,-69574368.875,-59596437.987,0.599,-4042980.265,525.100
140,532.055,544.612,552.744,-1.055,-9.177,-11.271,-45516300.931,-57207531.858,-52341478.899,-0.080,-4240161.304,525.050
141,529.720,541.055,549.283,-0.340,-9.062,-10.657,-30371366.170,-46820980.002,-45808981.118,0.218,-3884123.835,532.820
142,530.753,539.558,547.225,2.165,-6.623,-6.373,-11103346.757,-33320312.352,-36653771.969,0.244,-3020962.176,537.760
143,533.089,539.231,546.042,2.288,-6.684,-6.343,-3618454.638,-25198195.634,-30653134.273,0.814,-1150911.538,537.970
144,534.716,539.002,545.033,2.451,-7.008,-7.247,-2269686.632,-20538914.722,-26768011.316,0.505,-122370.613,544.100
145,537.844,539.929,544.916,3.628,2.525,-5.891,7127043.149,-12091747.916,-20181947.063,1.000,4106096.387,538.560
146,538.083,539.680,544.122,1.077,2.225,-6.722,810627.139,-12042740.092,-19136979.290,-0.666,2685926.867,533.890
147,536.685,538.627,542.843,-0.720,2.370,-6.435,-2699898.767,-11620596.544,-17959975.701,-0.312,2036906.218,535.790
148,536.387,538.111,541.961,-0.405,1.914,-7.026,-459194.345,-8776449.081,-15212201.926,-0.074,1881143.643,534.270
149,535.681,537.413,541.000,-1.807,1.746,-7.647,-1317970.257,-7732644.172,-13690116.945,-0.301,1281018.830,535.300
150,535.554,537.029,540.287,-0.605,1.952,0.867,-172689.644,-5941641.308,-11714118.380,-0.962,-696586.814,537.680
151,536.263,537.147,539.961,0.710,0.912,2.058,1429825.977,-4018641.576,-9670496.430,0.781,823928.427,542.660
152,538.395,538.149,540.299,1.282,0.911,4.052,4341866.618,-1439625.307,-7190940.889,0.486,1816459.523,535.450
153,537.413,537.659,539.693,0.221,-0.468,1.849,-2726518.505,-4243927.752,-8399984.371,-0.643,312558.154,535.050
154,536.626,537.184,539.112,-0.047,-1.663,1.895,-2010772.736,-3577628.379,-7422396.475,0.373,852932.408,529.550
155,534.267,535.796,537.917,-1.512,-1.673,0.857,-5204523.658,-5034791.492,-7943600.103,-0.854,-947919.509,518.420
156,528.985,532.637,535.480,-4.467,-2.898,-2.703,-14438497.778,-10102365.042,-11063955.843,-0.628,-2805625.473,530.460
157,529.476,532.241,534.852,-0.932,-0.995,-1.357,3637895.801,-1030901.769,-4707125.992,0.906,188970.054,529.810
158,529.588,531.799,534.222,-0.979,-0.835,-1.517,2001833.717,-1074426.984,-4277521.550,0.775,1704285.793,531.250
159,530.142,531.699,533.851,0.321,-0.757,-2.362,2520701.092,-232088.289,-3298026.876,-0.551,341899.963,524.030
160,528.105,530.305,532.623,1.082,-2.539,-2.698,-3900286.959,-3233938.247,-4978556.399,-0.797,-1505870.170,518.390
161,524.866,528.139,530.844,-2.275,-4.472,-2.903,-6835150.746,-4955927.351,-5944346.639,0.512,-352246.467,518.260
162,522.664,526.342,529.271,-2.180,-3.210,-3.272,-4638603.811,-4099487.822,-5231992.052,-0.962,-2169273.562,519.670
163,521.666,525.129,528.071,-2.180,-2.874,-2.733,-2480666.050,-3020451.951,-4348591.861,-0.123,-2329611.526,518.130
164,520.487,523.857,526.828,-1.126,-2.157,-3.208,-2741520.947,-3064593.549,-4212921.721,-0.121,-2585555.860,520.900
165,520.625,523.319,526.087,0.484,0.478,-3.121,-215267.325,-1627896.554,-3081651.516,0.676,-1405454.191,529.020
166,523.423,524.356,526.454,2.076,-0.271,-2.514,7131624.104,2636340.448,31730.793,0.989,1253345.884,525.600
167,524.149,524.582,526.347,1.141,-0.795,-1.840,1383239.989,318182.505,-1236426.586,-0.926,-1486442.116,528.060
168,525.453,525.214,526.561,1.917,-0.600,-1.306,2729786.033,1246308.980,-404013.498,0.427,-544911.492,523.080
169,524.662,524.826,526.126,0.419,-0.181,-1.222,-1082589.565,-563445.518,-1441929.405,-0.482,-1387612.849,521.060
170,523.461,524.141,525.493,-1.505,0.515,0.509,-2029398.963,-1174276.835,-1752065.450,-0.522,-2400987.697,519.030
171,521.984,523.212,524.685,-1.250,0.149,-2.155,-2643680.399,-1664816.187,-2017087.677,-0.986,-4281439.832,519.170
172,521.046,522.477,523.996,-1.684,-0.096,-2.008,-1685262.406,-1320018.047,-1736005.020,0.242,-3881548.249,516.730
173,519.607,521.432,523.087,-1.214,-0.270,-2.733,-2497298.217,-1829354.737,-2034175.623,-0.500,-4726091.249,509.500
174,516.238,519.263,521.389,-2.219,-2.189,-2.773,-7546410.228,-4704860.103,-3985482.951,-0.943,-7028052.804,504.730
175,512.402,516.620,519.307,-2.755,-4.592,-2.635,-8890200.872,-5954482.295,-4934520.352,-0.362,-7907651.219,508.370
176,511.058,515.120,517.939,-2.080,-3.278,-1.908,-3085827.901,-3322227.689,-3252340.553,-0.611,-9337626.696,502.950
177,508.355,512.908,516.066,-2.667,-4.755,-3.217,-5802982.408,-4761330.185,-4250459.411,-0.395,-10157303.836,500.370
178,505.694,510.628,514.104,-1.792,-4.342,-3.428,-6239860.698,-5189018.748,-4608354.145,-0.354,-11134118.579,485.020
179,498.802,505.972,510.468,-3.905,-6.917,-6.888,-31030317.499,-18902148.266,-14108713.764,-0.980,-16280105.866,484.580
180,494.062,502.083,507.232,-4.680,-6.637,-8.400,-21131078.719,-15707685.156,-12511699.689,0.529,-14679253.823,493.000
181,493.708,500.431,505.453,-1.978,-5.041,-6.202,-6325950.500,-8618232.230,-8037198.985,0.796,-12478377.948,487.000
182,491.472,497.989,503.147,-2.672,-5.753,-7.776,-9033244.333,-9678159.461,-8838528.112,-0.904,-14654978.973,480.220
183,487.721,494.758,500.281,-0.990,-5.747,-8.194,-16875365.409,-13838422.751,-11803663.043,0.422,-12629911.864,474.880
184,483.441,491.144,497.106,-2.002,-5.914,-8.863,-18025968.466,-15018195.811,-12869101.985,-0.519,-14604609.648,482.800
185,483.227,489.627,495.317,-2.069,-5.030,-6.980,-2923481.191,-7327343.235,-7850277.567,0.243,-13766725.945,493.650
186,486.701,490.358,495.109,1.366,-1.849,-4.916,7878812.340,-634480.937,-3183567.946,0.580,-12190699.409,497.570
187,490.324,491.670,495.417,3.613,-0.560,-3.708,8313957.026,1150742.215,-1637591.153,0.319,-11443465.711,506.380
188,495.676,494.344,496.787,6.633,4.404,-0.612,12674362.384,4831547.830,1241504.379,0.888,-9287399.773,521.030
189,504.127,499.196,499.817,7.918,7.522,3.229,26208510.023,13639776.461,7745916.994,0.980,-5724473.489,532.440
190,513.565,505.241,503.895,7.858,8.000,4.735,32105098.319,19141321.634,12264961.733,0.414,-4132203.472,535.360
191,520.830,510.717,507.828,7.595,9.930,6.444,24027195.052,17092242.886,11715765.082,-0.152,-4541237.334,546.600
192,529.420,517.241,512.675,7.943,13.823,9.239,30763736.168,22027620.252,15780896.747,0.449,-2775508.794,531.990
193,530.277,519.923,515.089,2.104,12.026,9.684,-2721570.454,5351292.261,5096761.691,-0.091,-3207489.507,527.280
194,529.278,521.260,516.613,-0.969,9.213,8.812,-6273174.023,1946260.730,2787618.834,-0.660,-5082754.041,534.010
195,530.855,523.578,518.788,-0.252,8.176,8.318,2192387.438,5069397.026,4829605.275,0.194,-4532233.684,538.260
196,533.323,526.248,521.222,-1.526,8.178,10.526,5415183.875,6304193.340,5708501.709,-0.527,-6001841.816,528.940
197,531.862,526.737,522.187,-0.573,4.455,10.145,-17047377.816,-6109751.122,-2751623.654,-0.711,-10726537.200,597.620
198,553.782,539.625,531.616,13.340,14.700,25.847,303097518.936,166526078.616,115515743.358,0.565,-2966672.527,594.940
199,567.501,549.682,539.531,11.410,11.738,23.227,198072504.957,134070878.322,99579085.063,-0.415,-4821067.378,602.550
200,579.184,559.295,547.409,11.944,12.550,22.060,139576696.558,113800733.129,89954834.400,0.534,-3234988.663,595.350
201,584.573,565.850,553.401,12.555,8.919,19.652,87701475.839,90191696.997,76704359.400,-1.000,-5464011.663,606.990
202,592.045,573.330,560.100,1.568,14.098,19.868,71930668.559,81136670.997,72164946.225,0.848,-2522665.507,618.230
203,600.773,581.494,567.366,3.915,17.249,18.655,61185589.466,73601900.140,68106256.857,0.833,419966.350,618.980
204,606.842,588.309,573.818,2.727,15.912,16.253,41573380.977,60646820.842,59886595.250,-0.036,306398.389,622.520
205,612.068,594.530,579.906,4.564,15.654,16.281,30480763.918,51128404.289,53437712.069,0.031,379343.759,607.220
206,610.452,596.837,583.320,0.038,14.799,11.090,252570.279,30886182.236,39232520.935,-0.695,-2355647.686,610.940
207,610.615,599.401,586.772,-1.179,2.229,14.841,4023682.786,27373405.066,35774194.293,0.223,-1661007.200,603.690
208,608.306,600.181,588.887,-2.470,1.471,14.491,-7317955.559,16941652.827,27552265.975,-1.000,-5799108.200,606.770
209,607.794,601.379,591.122,-2.530,0.700,13.625,-804503.386,16083607.033,25636032.848,-0.070,-6076306.465,594.140
210,603.243,600.063,591.500,-2.154,-0.203,10.382,-21561660.781,1690955.650,14547031.796,0.384,-4159530.272,601.170
211,602.552,600.264,592.708,-1.599,-0.959,13.656,-5409058.087,6273717.768,16090671.234,0.811,-1056533.571,577.520
212,594.208,596.129,590.810,-4.335,-6.585,-3.363,-42363910.991,-16007615.789,-454864.770,-0.995,-5949970.099,579.040
213,589.152,593.022,589.339,-4.570,-6.453,-2.673,-25237678.794,-11458088.264,728841.526,0.217,-4662143.584,546.020
214,574.775,584.476,583.924,-8.099,-12.289,-9.382,-99349814.870,-54388269.856,-30309024.542,-0.865,-11143928.911,573.410
215,574.320,582.464,582.610,-4.618,-5.568,-3.685,-7157773.163,-12276528.019,-4367107.693,0.929,-5135630.697,549.010
216,565.883,576.381,578.410,-4.937,-10.137,-9.552,-48477917.709,-33884105.979,-20210995.082,-0.844,-9669994.914,562.130
217,564.632,573.790,576.375,-2.920,-6.884,-9.074,-11186144.712,-16196559.205,-9759945.536,0.366,-7902146.499,563.770
218,564.345,571.968,574.799,3.251,-7.087,-8.920,-5732490.928,-12310854.506,-7893100.264,-0.333,-8951855.743,557.230
219,561.973,569.289,572.603,-2.822,-6.212,-10.488,-19397804.219,-18568595.650,-12747516.581,0.181,-7661677.897,539.000
220,554.315,563.782,568.403,-1.823,-10.342,-11.235,-55106992.709,-38197100.021,-26969748.220,-0.214,-9147585.043,533.150
221,547.260,558.212,563.996,-5.155,-7.683,-12.733,-44692242.089,-35590852.899,-26581372.299,-0.632,-11723859.359,504.880
222,533.134,548.515,556.607,-10.446,-12.807,-16.368,-89080485.846,-61457420.255,-45490822.431,-0.640,-15751366.251,490.920
223,519.062,538.044,548.396,-11.900,-10.091,-19.093,-84568904.084,-64018933.038,-49247687.197,-0.995,-21135905.590,498.170
224,512.098,530.794,542.117,-7.575,-13.122,-16.153,-44520263.139,-45910578.168,-38644598.954,-0.416,-23178266.316,518.820
225,514.339,528.617,539.205,-2.688,-5.499,-13.698,247339.557,-21239101.237,-22591205.966,0.768,-19838126.678,523.290
226,517.323,527.648,537.216,3.646,-6.909,-9.390,5526306.398,-14453039.179,-17756775.210,-0.051,-20021280.288,520.040
227,518.228,526.265,535.069,5.932,-7.757,-10.189,112132.515,-13773616.647,-16876705.215,-0.817,-22713696.236,526.860
228,521.106,526.373,534.043,5.759,-5.450,-3.509,8252637.470,-6808659.551,-11700411.141,0.585,-20608511.939,539.080
229,527.097,528.683,534.672,3.905,0.015,-5.987,15025643.420,-375875.029,-6666402.833,0.874,-18564157.797,540.700
230,531.631,530.868,535.426,3.327,1.416,-1.514,11631790.653,573208.634,-5227591.839,0.624,-16698366.532,540.960
231,534.741,532.703,536.118,4.023,7.146,-3.766,7987954.236,596312.774,-4486607.684,-0.037,-16797734.319,532.500
232,533.994,532.666,535.665,1.070,8.470,-5.547,-1486708.916,-3227750.498,-6480286.126,-0.797,-18722940.532,524.840
233,530.943,531.243,534.312,-2.642,5.354,-5.813,-7124307.224,-5986251.106,-7970188.340,0.143,-18378839.737,522.180
234,528.022,529.595,532.796,-3.425,0.648,-3.121,-7157704.423,-6211387.054,-7876977.150,0.905,-15919839.353,534.030
235,530.025,530.402,532.950,-1.281,2.052,0.165,6124449.801,861366.638,-2806260.225,0.553,-14395210.267,534.960
236,531.670,531.230,533.201,0.462,2.869,5.958,4821084.284,1107364.204,-2178683.541,-0.150,-14752364.017,524.850
237,529.396,530.070,532.157,0.002,-0.382,6.912,-7802706.340,-5103117.941,-6037634.047,-0.456,-16243603.516,530.120
238,529.638,530.079,531.903,1.521,-1.662,6.413,-510676.837,-1616481.557,-3523757.020,0.742,-14262405.224,529.520
239,529.598,529.978,531.605,-0.845,-2.068,2.062,-811281.225,-1579392.183,-3259848.642,0.168,-13867051.789,532.070
240,530.422,530.358,531.663,-0.540,-1.643,1.678,1749674.000,-42850.977,-1993419.506,0.123,-13535354.356,542.560
241,534.468,532.577,533.025,3.374,1.889,4.330,11523460.610,5614218.988,2139637.161,0.536,-11949195.444,546.680
242,538.539,535.141,534.732,3.124,4.161,3.762,12536736.900,7241322.714,3692593.701,0.914,-8720127.060,546.670
243,541.249,537.237,536.224,3.239,4.690,1.408,8349587.300,5920225.511,3227930.501,0.555,-7348378.341,546.620
244,543.039,538.943,537.524,2.735,2.358,1.095,5520073.567,4818556.527,2807069.951,-0.502,-8742300.745,539.200
245,541.760,538.990,537.733,-0.619,0.793,-0.325,-2543198.942,547956.439,122468.212,-0.958,-11152430.453,520.660
246,534.726,535.657,535.599,-4.760,-0.798,-2.223,-28891087.441,-14385647.357,-10091198.370,-0.099,-11587129.746,525.510
247,531.654,533.812,534.338,-3.871,-0.870,0.128,-14768218.461,-9319617.020,-7145108.636,0.847,-9232550.300,531.890
248,531.733,533.463,534.032,-2.695,0.448,1.860,-4243341.334,-4569429.758,-4151168.441,0.894,-6876731.276,539.340
249,534.269,534.531,534.695,0.026,1.366,0.994,4648236.194,339810.425,-828348.480,-0.402,-8086575.685,528.840
250,532.459,533.497,533.964,1.571,-2.529,-1.144,-4823086.371,-4043015.379,-3695521.357,-0.860,-10033767.971,527.500
251,530.806,532.406,533.156,0.379,-3.508,0.505,-4514021.094,-4016265.408,-3720567.505,-0.096,-10311667.441,515.040
252,525.551,529.249,530.891,-3.168,-5.786,-2.845,-14326798.623,-9459190.549,-7499540.777,-0.863,-12662679.541,495.520
253,515.540,523.116,526.470,-8.125,-9.348,-6.421,-38661134.335,-23617484.224,-17478323.900,-0.939,-16862847.393,501.900
254,510.994,519.259,523.399,-5.094,-6.918,-5.670,-16929006.423,-14498805.383,-11976627.237,0.865,-13264580.808,504.700
255,508.896,516.612,521.061,-4.322,-3.065,-6.978,-7053569.082,-9554057.931,-8892385.633,0.771,-9769986.499,514.710
256,510.834,516.266,520.267,-0.064,-2.055,-5.848,6724446.022,-1584142.629,-3495777.900,0.918,-6627359.376,515.120
257,512.263,516.058,519.624,3.955,-3.153,-5.771,4873290.438,-1083211.375,-2912433.254,-0.055,-6784161.956,537.170
258,520.565,519.896,521.817,7.027,-0.402,-1.729,20322197.342,8426465.448,3854122.297,0.958,-4558928.318,543.180
259,528.103,524.130,524.488,7.624,2.712,0.738,19265198.151,10012780.779,5516256.981,0.457,-3253977.816,548.500
260,534.902,528.561,527.489,6.565,3.981,5.347,18479196.794,11266310.470,6940124.118,-0.270,-4111450.065,558.990
261,542.931,534.093,531.427,8.516,8.533,6.371,32206798.156,20065526.908,13530358.714,0.998,1565702.168,591.680
262,559.181,544.564,538.958,10.148,19.406,11.241,114444195.764,67129793.103,46703937.747,-0.317,-1136529.089,582.410
263,566.924,551.445,544.390,7.222,16.041,7.986,63910477.329,48168565.350,36221325.586,-0.362,-2588560.399,590.510
264,574.786,558.547,550.155,7.659,17.002,11.661,52873715.986,45010679.523,35543684.050,0.730,185553.887,580.700
265,576.757,562.575,553.973,3.884,12.821,10.085,25662144.911,31597647.384,27505598.889,-0.769,-2070382.524,583.670
266,579.062,566.411,557.685,-1.354,13.308,13.325,20453374.917,27677317.847,25321878.394,-0.113,-2452238.935,590.490
267,582.871,570.789,561.786,1.387,9.926,19.166,21351806.298,26853927.158,25050227.227,0.253,-1593862.656,596.420
268,587.387,575.449,566.115,1.001,9.802,18.832,21009657.412,25666914.882,24459618.779,0.473,27034.208,583.160
269,585.978,576.851,568.246,0.424,6.319,15.546,2777671.375,14875421.140,17191378.844,-0.949,-2383774.915,586.310
270,586.089,578.571,570.504,0.452,4.887,13.911,4869155.416,13816639.751,16173971.926,0.553,-794285.874,598.670
271,590.283,582.225,574.024,1.385,1.181,16.220,18822678.251,19800836.873,19993440.925,0.143,-255331.887,600.140
272,593.568,585.482,577.289,0.624,3.044,11.723,13777444.197,16871044.003,17955132.821,0.463,906828.152,592.640
273,593.259,586.784,579.208,1.626,0.361,9.106,2790617.798,10315756.912,13312861.843,-0.758,-1032205.145,578.650
274,588.389,585.305,579.138,-1.306,-0.353,5.497,-12713432.805,490794.926,6183562.362,-0.566,-2801724.213,584.820
275,587.200,585.217,579.848,-2.313,0.197,4.621,-4111582.926,2781944.363,7047131.670,0.160,-2461312.609,597.500
276,590.633,587.450,582.055,-0.440,1.187,0.984,8543066.916,8431112.042,10397786.036,1.000,208432.391,596.140
277,592.469,589.030,583.815,0.591,-0.047,2.357,4410006.131,6197070.682,8616048.352,0.015,251098.833,608.330
278,597.756,592.539,586.880,5.129,4.316,3.018,16588200.330,12514801.236,12657115.899,0.946,3427308.413,612.340
279,602.617,596.139,590.062,4.706,4.440,5.449,15108075.497,12448078.435,12593454.640,0.623,5314695.593,600.950
280,602.061,597.014,591.423,0.577,0.381,2.961,-4017615.062,2499519.414,5735648.288,-0.573,3187665.649,595.080
281,599.734,596.662,591.880,-0.178,-0.843,0.777,-8291302.085,-1016516.139,2913857.736,-0.511,1722467.411,608.350
282,602.606,598.787,593.939,0.003,2.651,2.000,12065477.410,8764493.413,9147005.069,0.446,3494423.912,613.000
283,606.071,601.371,596.322,0.108,5.936,5.117,12986496.207,9867046.211,9857196.160,0.014,3537768.619,616.560
284,609.567,604.133,598.851,2.598,5.427,5.159,11833137.858,9805114.383,9815849.285,0.599,5140520.985,611.470
285,610.201,605.467,600.429,2.754,2.338,2.138,3459983.505,5606670.823,6928077.474,-0.776,3114074.743,600.870
286,607.091,604.631,600.484,-1.230,0.793,0.122,-10036945.397,-2145597.181,1433217.390,-0.473,1463065.732,594.880
287,603.021,602.858,599.783,-2.956,-2.211,0.378,-13255574.204,-5336003.479,-1207538.761,-0.790,-1133387.925,580.940
288,595.660,598.873,597.428,-5.777,-5.128,0.396,-22784790.816,-11973679.945,-6286999.421,0.079,-897425.150,580.000
289,590.440,595.442,595.250,-5.147,-3.486,-0.824,-15943608.631,-10207782.548,-5783780.026,-0.022,-949344.121,570.110
290,583.664,590.836,592.107,-5.119,-4.196,-4.584,-18297072.934,-12534367.819,-7936307.715,-1.000,-3275330.121,563.000
291,576.776,585.775,588.469,-5.359,-7.455,-5.559,-15900796.793,-12275072.672,-8332799.814,-0.742,-4434408.452,588.190
292,580.580,586.214,588.434,1.248,-4.047,-3.311,13153361.715,2913427.583,1616510.004,0.898,-1894767.623,582.930
293,581.364,585.617,587.746,0.505,-5.454,-4.803,5555715.830,631063.306,209499.261,-0.646,-3077953.533,599.390
294,587.372,588.121,589.201,5.136,-1.976,-0.260,22343548.000,10683454.040,7173213.396,0.968,209440.432,613.770
295,596.172,592.785,592.272,9.018,2.147,3.141,32253763.113,18209043.003,12785835.889,0.738,2880676.563,620.360
296,604.234,597.798,595.783,5.469,4.283,1.974,30478011.859,19794036.884,14553420.071,0.059,3123511.692,625.650
297,611.373,602.862,599.517,7.328,7.696,2.064,25957860.419,19271040.640,14848937.255,-0.316,2113608.745,623.770
298,615.505,606.664,602.548,4.067,7.547,1.169,15847289.000,14971968.916,12446088.368,-0.158,1747140.515,623.390
299,618.134,609.705,605.154,1.567,9.346,1.949,10278848.533,12093786.859,10783073.272,0.399,2649137.817,616.050
300,617.439,610.858,606.516,-0.695,9.423,2.526,945333.689,6672789.975,7219977.113,-0.877,532811.891,627.420
301,620.766,613.870,609.129,0.283,6.670,5.470,11122848.829,11182806.182,10252214.863,0.718,2520103.649,625.390
302,622.307,615.964,611.161,0.260,7.284,7.651,5936557.546,8343018.690,8416184.877,0.732,4119145.845,625.630
303,623.415,617.722,612.970,0.359,4.378,7.867,4279996.071,7001901.314,7485020.908,-0.594,1724295.393,618.070
304,621.633,617.785,613.607,0.328,0.701,8.412,-6986971.926,361390.544,2859279.804,-0.057,1503139.777,619.540
305,620.936,618.104,614.349,-1.256,-0.132,10.043,-3477186.634,939752.982,2944667.822,-0.680,-135150.967,625.960
306,622.610,619.532,615.800,0.091,0.050,6.421,7225809.057,5974670.701,6155559.400,0.144,506830.391,621.830
307,622.350,619.950,616.554,-0.607,-0.311,6.673,1865372.515,3278275.925,4279176.903,-0.569,-714096.051,630.370
308,625.023,621.845,618.281,1.990,1.120,5.169,8041945.463,6390424.186,6293666.210,0.236,-149616.197,625.820
309,625.289,622.567,619.223,1.014,1.586,1.963,1572430.075,3161874.206,4086132.847,0.067,17445.424,629.700
310,626.759,623.864,620.533,0.597,0.363,1.506,3407528.477,3873847.129,4460081.901,0.140,272518.085,633.140
311,628.886,625.551,622.109,1.819,1.239,1.197,3938621.358,4078748.945,4527672.553,0.252,639477.289,640.250
312,632.674,628.223,624.377,1.567,2.337,2.642,6439200.812,5417223.632,5391758.449,0.321,1156074.448,639.700
313,635.016,630.310,626.292,2.218,3.500,2.616,3902826.708,4219560.881,4571548.455,-0.536,15439.521,642.400
314,637.477,632.508,628.305,2.017,3.690,4.277,4019919.972,4225841.902,4531868.211,0.846,1348635.290,645.900
315,640.285,634.943,630.505,2.015,3.186,2.945,4759948.815,4592053.647,4745385.497,0.637,2484549.674,665.410
316,648.660,640.483,634.868,3.930,7.008,6.399,27091583.710,16803471.802,13121568.997,0.653,4885174.198,668.280
317,655.200,645.537,639.044,4.468,6.014,6.817,20801298.323,15242972.847,12508963.817,0.591,6577618.316,659.010
318,656.470,647.986,641.540,2.586,5.303,6.624,3722206.285,6937709.095,7140846.116,-0.282,5652871.047,650.020
319,654.320,648.356,642.600,0.638,3.227,4.920,-1828101.403,3325631.663,4632150.754,-0.955,4279542.007,622.460
320,643.700,643.648,640.083,-6.455,-1.687,-0.559,-54737682.002,-26471181.948,-16016473.490,-0.905,-990055.711,623.140
321,636.847,639.919,637.965,-6.755,-2.672,0.211,-35495448.601,-21114781.921,-13640787.029,-0.262,-2142961.244,625.960
322,633.218,637.381,636.464,-5.015,-2.148,-0.700,-21407085.321,-16044886.801,-11089483.496,0.170,-1733672.173,629.640
323,632.025,635.974,635.611,-3.135,-1.986,0.610,-11970342.641,-11872517.797,-8840405.219,-0.017,-1765963.869,624.990
324,629.680,633.977,634.284,0.406,-3.237,-0.748,-11556602.327,-11664627.598,-9076494.779,0.334,-994239.615,628.580
325,629.313,632.995,633.571,0.873,-5.535,-0.720,-5419493.398,-8297472.678,-7085092.374,-0.079,-1145778.821,632.910
326,630.512,632.980,633.488,1.110,-5.293,-1.146,375208.635,-4613457.155,-4703879.240,0.816,1110361.162,639.570
327,633.532,634.178,634.248,1.577,-2.950,-0.020,14247847.370,3860466.844,1133246.270,0.702,5536623.813,585.990
328,617.684,625.417,628.216,-6.240,-9.850,-8.781,-179402618.727,-99878445.477,-69846353.378,-0.077,4717776.793,585.520
329,606.963,618.163,622.879,-6.850,-5.935,-9.348,-120136455.418,-82010387.899,-61316075.306,-0.142,4233745.666,580.930
330,598.285,611.393,617.635,-8.213,-6.774,-12.696,-84767248.509,-69650105.497,-55405170.229,-0.395,3027607.895,569.490
331,588.687,603.774,611.617,-10.957,-9.021,-14.783,-75533153.086,-67361897.632,-55612644.231,-0.496,555760.567,568.100
332,581.825,597.288,606.178,-3.053,-9.774,-13.795,-51851077.244,-55930084.528,-49221929.397,-0.285,-364204.319,579.980
333,581.210,594.141,602.903,-0.946,-7.202,-10.775,-20236877.429,-37944337.850,-37695247.947,0.938,3030698.561,577.690
